"TSNE1","TSNE2","ID","week","treatment"
17.3666736215341,-50.0452930815449,"327YYLM",2,"Medium Stress"
14.5730969527202,-48.4528004355399,"327YYLM",2,"Medium Stress"
12.8766537289445,-44.5643071298379,"327YYLM",2,"Medium Stress"
11.539338926714,-46.9418384117184,"327YYLM",2,"Medium Stress"
12.014011852464,-43.4811187469748,"327YYLM",2,"Medium Stress"
13.0532730168892,-49.9837597765673,"327YYLM",2,"Medium Stress"
29.5089443936817,-51.1294285951776,"327YYLM",2,"Medium Stress"
27.4528311949884,-48.636349647659,"327YYLM",2,"Medium Stress"
-3.75420844710149,57.8100789531491,"327YYLM",2,"Medium Stress"
-36.5595753984221,-41.6700359307901,"327YYLM",2,"Medium Stress"
17.0995528091093,-53.4896300826635,"327YYLM",2,"Medium Stress"
18.0081749364148,-46.2762932277844,"327YYLM",2,"Medium Stress"
17.9386816259876,-47.3235718836564,"327YYLM",2,"Medium Stress"
18.4780783539674,-47.0865003905279,"327YYLM",2,"Medium Stress"
-60.6958553986593,27.185921889725,"327YYLM",2,"Medium Stress"
19.6377556635126,-55.7112490992353,"327YYLM",2,"Medium Stress"
29.4433034643731,-4.83708945048007,"327YYLM",2,"Medium Stress"
10.4272982676312,-32.3742689127784,"327YYLM",2,"Medium Stress"
7.76360505323055,-45.7355683351984,"327YYLM",2,"Medium Stress"
-60.4675018702295,19.0719773577302,"327YYLM",2,"Medium Stress"
-51.5808124165354,39.2072638859014,"327YYLM",2,"Medium Stress"
25.4908270553025,-41.1360553325521,"327YYLM",2,"Medium Stress"
9.53240490020344,-56.6653959039409,"327YYLM",2,"Medium Stress"
15.7674563492421,-56.9665101653403,"327YYLM",2,"Medium Stress"
-35.0770981130948,47.8445768592221,"327YYLM",2,"Medium Stress"
-36.2091236780248,26.119070963841,"327YYLM",2,"Medium Stress"
27.5664428838197,-54.274982051312,"327YYLM",2,"Medium Stress"
26.4651353519355,-53.5349481494974,"327YYLM",2,"Medium Stress"
12.5687626030546,-44.3732753085834,"327YYLM",2,"Medium Stress"
26.9371200300125,-53.5922929300943,"327YYLM",2,"Medium Stress"
14.4204268749104,-49.2360002478943,"327YYLM",2,"Medium Stress"
31.2489616021081,-33.2802648004016,"327YYLM",2,"Medium Stress"
9.70559721474031,-55.2322848929344,"327YYLM",2,"Medium Stress"
-2.24053856171455,-54.7752457078809,"327YYLM",2,"Medium Stress"
15.5592165825917,-49.6516407455253,"327YYLM",2,"Medium Stress"
16.5997939714051,-53.6297936826128,"327YYLM",2,"Medium Stress"
32.9328816925359,-24.9705511487513,"327YYLM",2,"Medium Stress"
18.7651888776792,-55.8955080444772,"327YYLM",2,"Medium Stress"
17.2549257072536,-53.8797694820788,"327YYLM",2,"Medium Stress"
-1.50346723043272,-55.3170911222375,"327YYLM",2,"Medium Stress"
-53.5346507665976,23.3955200337823,"327YYLM",2,"Medium Stress"
-60.1804821119681,27.1771878587579,"327YYLM",2,"Medium Stress"
-29.2927792466132,54.7654113530925,"327YYLM",2,"Medium Stress"
-38.6763315055999,34.0804855606145,"327YYLM",2,"Medium Stress"
-48.2031559259832,30.5665218944234,"327YYLM",2,"Medium Stress"
-60.9396497749706,19.3001914171357,"327YYLM",2,"Medium Stress"
-34.6605095308876,48.1673071810261,"327YYLM",2,"Medium Stress"
17.086743030049,-43.7034882214501,"327YYLM",2,"Medium Stress"
17.6210611516378,-47.0795253866389,"327YYLM",2,"Medium Stress"
17.4311261878038,-44.6002821870171,"327YYLM",2,"Medium Stress"
29.1186590782402,-54.2295195013905,"327YYLM",2,"Medium Stress"
29.5066789474851,-54.3369396440966,"327YYLM",2,"Medium Stress"
27.7967412721932,-53.1881267152728,"327YYLM",2,"Medium Stress"
27.5903888079417,-53.9991216653717,"327YYLM",2,"Medium Stress"
27.5858880431829,-54.4046222630575,"327YYLM",2,"Medium Stress"
30.1626940834526,-5.469913624726,"327YYLM",2,"Medium Stress"
32.0737581151488,-24.0509188056139,"327YYLM",2,"Medium Stress"
14.3433241797915,-47.9219429750264,"327YYLM",2,"Medium Stress"
19.3670672877234,-51.5606776578755,"327YYLM",2,"Medium Stress"
18.0560793410612,-51.5323233658325,"327YYLM",2,"Medium Stress"
16.4675211077172,-49.0213851155767,"327YYLM",2,"Medium Stress"
16.7018831341821,-49.9902254983278,"327YYLM",2,"Medium Stress"
14.3272745500696,-47.766407793133,"327YYLM",2,"Medium Stress"
-61.6745046740301,28.0522940831328,"327YYLM",2,"Medium Stress"
10.172292122444,-54.6340285586652,"327YYLM",2,"Medium Stress"
-35.7214924885616,-27.7486566760566,"327YYLM",2,"Medium Stress"
2.30907593547205,-20.2919796442158,"327YYLM",2,"Medium Stress"
12.0566455544391,-43.444562636029,"327YYLM",2,"Medium Stress"
12.1775627968947,-56.7241230296116,"327YYLM",2,"Medium Stress"
12.2784846129076,-43.6658989049788,"327YYLM",2,"Medium Stress"
11.6145305764571,-44.8757810686814,"327YYLM",2,"Medium Stress"
53.6575054083793,-50.0720551601571,"327YYLM",2,"Medium Stress"
15.1551823229178,-48.560817142507,"327YYLM",2,"Medium Stress"
12.2923894393198,-48.4253316665415,"327YYLM",2,"Medium Stress"
15.099325192172,-56.9492936215143,"327YYLM",2,"Medium Stress"
10.8196242193587,-44.9714577827852,"327YYLM",2,"Medium Stress"
-52.9393770986995,22.1866104011186,"327YYLM",2,"Medium Stress"
9.64018156977793,-32.8646870707241,"327YYLM",2,"Medium Stress"
12.3429810536754,-43.4115932624554,"327YYLM",2,"Medium Stress"
12.3231416055175,-44.8793056255033,"327YYLM",2,"Medium Stress"
19.6334664569344,-52.3429348407813,"327YYLM",2,"Medium Stress"
18.9757322891559,-52.132259451536,"327YYLM",2,"Medium Stress"
33.4518019650878,-30.4954941606952,"327YYLM",2,"Medium Stress"
14.8496554641403,-49.8860555691141,"327YYLM",2,"Medium Stress"
23.0843507655922,-50.8179716455082,"327YYLM",2,"Medium Stress"
11.1747973533339,-33.2408503103092,"327YYLM",2,"Medium Stress"
10.2945426443178,-31.8624352333145,"327YYLM",2,"Medium Stress"
9.04704532199997,-44.5739256386213,"327YYLM",2,"Medium Stress"
12.0177239776757,-45.2654681733984,"327YYLM",2,"Medium Stress"
19.9571155016405,-52.3276625191348,"327YYLM",2,"Medium Stress"
26.7430250155826,-47.8841561468824,"327YYLM",2,"Medium Stress"
-3.14509354183319,49.7332080784577,"327YYLM",2,"Medium Stress"
18.221018367608,-52.2008485321687,"327YYLM",2,"Medium Stress"
18.766276287199,-55.7400107476738,"327YYLM",2,"Medium Stress"
16.0071165077242,-56.6693307162513,"327YYLM",2,"Medium Stress"
29.8036199260774,-51.1513380448932,"327YYLM",2,"Medium Stress"
9.64530623210391,-32.9458575648827,"327YYLM",2,"Medium Stress"
34.2293796372316,13.0069522666462,"327YYLM",2,"Medium Stress"
29.9670096512502,-52.2278858232541,"327YYLM",2,"Medium Stress"
15.9249464537825,-49.3362539494806,"327YYLM",2,"Medium Stress"
15.34162935731,-50.548032269273,"327YYLM",2,"Medium Stress"
-64.1777015649205,13.6759763306654,"327YYLM",2,"Medium Stress"
-60.9223319447972,19.3686505044759,"327YYLM",2,"Medium Stress"
28.1502539290419,-49.4345107443021,"327YYLM",2,"Medium Stress"
14.8099638069896,-48.1596893383392,"327YYLM",2,"Medium Stress"
9.5540677738838,-42.2180711104541,"327YYLM",2,"Medium Stress"
9.34151775528431,-46.0724511880703,"327YYLM",2,"Medium Stress"
17.2186246316238,-51.6186735940453,"327YYLM",2,"Medium Stress"
-3.48796016939347,50.0963294696897,"327YYLM",2,"Medium Stress"
53.6415421558411,-50.1281622938099,"327YYLM",2,"Medium Stress"
-63.5447149205516,11.2969990171855,"327YYLM",2,"Medium Stress"
29.635099213336,-54.6055857885451,"327YYLM",2,"Medium Stress"
53.5578878249992,-50.1057661484566,"327YYLM",2,"Medium Stress"
16.0631202405297,-49.5067216583506,"327YYLM",2,"Medium Stress"
11.8508233549892,-44.4740968236199,"327YYLM",2,"Medium Stress"
16.6879372595197,-51.5994619361548,"327YYLM",2,"Medium Stress"
15.3795097862194,-53.0816733397457,"327YYLM",2,"Medium Stress"
12.4490690648921,-50.6933187459696,"327YYLM",2,"Medium Stress"
12.6717856437432,-50.8366821841739,"327YYLM",2,"Medium Stress"
16.2429970064155,-54.2103635453589,"327YYLM",2,"Medium Stress"
16.4110806272757,-55.8786063199335,"327YYLM",2,"Medium Stress"
18.2943646322897,-47.5861577057785,"327YYLM",2,"Medium Stress"
-60.179392991029,19.1745989080235,"327YYLM",2,"Medium Stress"
38.6288874496337,-26.3265589817353,"327YYLM",2,"Medium Stress"
14.429667784172,-48.0589528844883,"327YYLM",2,"Medium Stress"
38.1426681654054,-18.2448502241847,"327YYLM",2,"Medium Stress"
12.2984148292649,-55.7107321336428,"327YYLM",2,"Medium Stress"
16.2675851814288,-55.812224823669,"327YYLM",2,"Medium Stress"
16.9449592747935,-56.5499969417616,"327YYLM",2,"Medium Stress"
13.7294982205335,-52.787019623334,"327YYLM",2,"Medium Stress"
14.5732832807437,-52.8732874240848,"327YYLM",2,"Medium Stress"
16.9243807484056,-56.175600761326,"327YYLM",2,"Medium Stress"
15.9023429520761,-54.702375421386,"327YYLM",2,"Medium Stress"
10.6529937800386,-53.6302858389065,"327YYLM",2,"Medium Stress"
13.2764297070982,-55.6705315760633,"327YYLM",2,"Medium Stress"
14.4099507618063,-56.4829674903802,"327YYLM",2,"Medium Stress"
13.6581610729287,-50.7812014525724,"327YYLM",2,"Medium Stress"
10.6313499795031,-48.3822787532719,"327YYLM",2,"Medium Stress"
-34.9578562813877,-40.4610296079817,"327YYLM",2,"Medium Stress"
10.8745168003612,-58.3225185594446,"327YYLM",2,"Medium Stress"
57.758812098669,-17.1904217884529,"327YYLM",2,"Medium Stress"
-4.47634349252128,60.8094304395822,"327YYLM",2,"Medium Stress"
15.1932089965805,-51.5202513033715,"327YYLM",2,"Medium Stress"
26.8106531624114,-54.589088275152,"327YYLM",2,"Medium Stress"
19.1434007397866,-51.4590511376803,"327YYLM",2,"Medium Stress"
16.1996649706859,-48.7803853292788,"327YYLM",2,"Medium Stress"
16.2955065677646,-48.7708190177779,"327YYLM",2,"Medium Stress"
29.4103846539058,-54.4728906880016,"327YYLM",2,"Medium Stress"
12.6305323839451,-49.7140107477463,"327YYLM",3,"Medium Stress"
-19.6225642755318,-36.9294409367908,"327YYLM",3,"Medium Stress"
12.5773492571385,-47.4425276178281,"327YYLM",3,"Medium Stress"
15.9581912989473,-54.041599414063,"327YYLM",3,"Medium Stress"
-43.2655222462707,27.9112213035219,"327YYLM",3,"Medium Stress"
12.9193306536,-51.7749125888148,"327YYLM",3,"Medium Stress"
-3.93981223599628,-52.0367965930864,"327YYLM",3,"Medium Stress"
14.6667629856904,-55.2994612940966,"327YYLM",3,"Medium Stress"
8.99930470374798,-42.1505760067166,"327YYLM",3,"Medium Stress"
26.6216084050622,-53.8009962945821,"327YYLM",3,"Medium Stress"
0.0729343967146935,34.693117451496,"327YYLM",3,"Medium Stress"
-46.6237974755507,25.2533215985114,"327YYLM",3,"Medium Stress"
16.1417956720593,-56.3219972348652,"327YYLM",3,"Medium Stress"
13.0167598499045,-55.797748496294,"327YYLM",3,"Medium Stress"
12.3286453738506,-53.0461524211589,"327YYLM",3,"Medium Stress"
19.3618908984766,-52.154115216531,"327YYLM",3,"Medium Stress"
2.35244167476626,53.4566956642222,"327YYLM",3,"Medium Stress"
16.824919769289,-54.5940313085456,"327YYLM",3,"Medium Stress"
26.7035383865159,-48.2597894128684,"327YYLM",3,"Medium Stress"
41.5920097745719,-26.9313707193933,"327YYLM",3,"Medium Stress"
10.1756890199701,-57.005326950111,"327YYLM",3,"Medium Stress"
10.6283658022799,-53.4766446085697,"327YYLM",3,"Medium Stress"
18.6432775303187,-53.4196330782099,"327YYLM",3,"Medium Stress"
15.7075032175682,-57.2033550090963,"327YYLM",3,"Medium Stress"
15.3902972423979,-57.4594249897957,"327YYLM",3,"Medium Stress"
9.6446747793537,-55.508830920796,"327YYLM",3,"Medium Stress"
10.012173582798,-56.7979615729975,"327YYLM",3,"Medium Stress"
11.079630552137,-58.349345063128,"327YYLM",3,"Medium Stress"
16.4533330834308,-43.742100788255,"327YYLM",3,"Medium Stress"
27.6805603451953,-53.2772937608734,"327YYLM",3,"Medium Stress"
10.352996513876,-35.2936757715203,"327YYLM",3,"Medium Stress"
8.39868159957429,-35.5227227703607,"327YYLM",3,"Medium Stress"
8.90397130231795,-33.7196289626999,"327YYLM",3,"Medium Stress"
6.53131252024349,-56.9700453882494,"327YYLM",3,"Medium Stress"
28.1853928059581,-50.6856855823077,"327YYLM",3,"Medium Stress"
11.3705763280777,-58.2726120924824,"327YYLM",3,"Medium Stress"
17.3807349964286,-56.0413770782994,"327YYLM",3,"Medium Stress"
15.5043790368768,-54.2598593886154,"327YYLM",3,"Medium Stress"
15.9947267416115,-53.4101356339147,"327YYLM",3,"Medium Stress"
-20.9682947811321,-36.1935354329573,"327YYLM",3,"Medium Stress"
17.075613818289,-43.8562791063504,"327YYLM",3,"Medium Stress"
16.4370708150236,-43.7513651336929,"327YYLM",3,"Medium Stress"
42.6359805085686,-37.7745448889009,"327YYLM",3,"Medium Stress"
17.7176120461306,-55.3704800252211,"327YYLM",3,"Medium Stress"
10.7101938590312,-58.8505824528063,"327YYLM",3,"Medium Stress"
14.4574285233808,-53.5422366734812,"327YYLM",3,"Medium Stress"
10.6532946659436,-58.6317623611156,"327YYLM",3,"Medium Stress"
6.2963856740502,-39.3275330041909,"327YYLM",3,"Medium Stress"
13.4778637270455,-50.6699356338156,"327YYLM",3,"Medium Stress"
12.4100785141439,-49.5080688265629,"327YYLM",3,"Medium Stress"
12.5476785964958,-44.7230792655865,"327YYLM",3,"Medium Stress"
10.3405106505594,-35.2882524630469,"327YYLM",3,"Medium Stress"
7.00828224237766,-57.0269392409976,"327YYLM",3,"Medium Stress"
12.1521131203165,-44.6677634410101,"327YYLM",3,"Medium Stress"
22.32092162545,-50.4908535831365,"327YYLM",3,"Medium Stress"
16.9468956336591,-53.462638250423,"327YYLM",3,"Medium Stress"
6.16676964878526,-56.7858671894005,"327YYLM",3,"Medium Stress"
10.2782131169208,-57.3613782881363,"327YYLM",3,"Medium Stress"
42.7232102625064,-37.8048844103354,"327YYLM",3,"Medium Stress"
27.0430253580073,-48.4281560876909,"327YYLM",3,"Medium Stress"
36.3412261543334,-47.6491590791527,"327YYLM",3,"Medium Stress"
18.4922023637358,-54.4505248710768,"327YYLM",3,"Medium Stress"
40.9355539114249,-39.9917821247551,"327YYLM",3,"Medium Stress"
-0.88847648346259,49.236829908281,"327YYLM",3,"Medium Stress"
40.9550809144823,-39.9576325130993,"327YYLM",3,"Medium Stress"
28.8347738982052,-52.5983032590109,"327YYLM",3,"Medium Stress"
-37.7800424156257,34.6466867841793,"327YYLM",3,"Medium Stress"
-52.9262030037304,21.3958293575464,"327YYLM",3,"Medium Stress"
-59.6984304666692,27.2668062957048,"327YYLM",3,"Medium Stress"
17.6276556506495,-55.749773044981,"327YYLM",3,"Medium Stress"
13.6034486716518,-50.9137178135878,"327YYLM",3,"Medium Stress"
16.4456649549154,-53.8960088146628,"327YYLM",3,"Medium Stress"
17.5491406310844,-55.0504355753699,"327YYLM",3,"Medium Stress"
17.5045980904272,-55.0229408815687,"327YYLM",3,"Medium Stress"
17.4342809757138,-54.7424744717084,"327YYLM",3,"Medium Stress"
25.9476597181042,-52.7631000751735,"327YYLM",3,"Medium Stress"
10.0440749251851,-44.4462653274412,"327YYLM",3,"Medium Stress"
12.2121383355789,-51.1209993095244,"327YYLM",3,"Medium Stress"
14.1001177195337,-55.7054063527735,"327YYLM",3,"Medium Stress"
7.53136538216669,-47.5737849900865,"327YYLM",3,"Medium Stress"
10.6199776760545,-44.9259917760384,"327YYLM",3,"Medium Stress"
7.64442816537321,-47.3575477561201,"327YYLM",3,"Medium Stress"
14.6621116053259,-56.3626619513208,"327YYLM",3,"Medium Stress"
10.4872276199969,-44.7345531132657,"327YYLM",3,"Medium Stress"
-41.1084330119787,26.8594170414254,"327YYLM",3,"Medium Stress"
-7.69447560264011,-28.1221855299327,"327YYLM",3,"Medium Stress"
7.16079531894479,-48.4110987025735,"327YYLM",3,"Medium Stress"
7.31178933685439,-47.8369986980299,"327YYLM",3,"Medium Stress"
12.3453337961681,-50.611623246475,"327YYLM",3,"Medium Stress"
13.221829080243,-50.9738804089885,"327YYLM",3,"Medium Stress"
12.5262634121015,-52.4994582740959,"327YYLM",3,"Medium Stress"
15.8944163720737,-54.0423530254279,"327YYLM",3,"Medium Stress"
27.1210450523847,-48.2752640709863,"327YYLM",3,"Medium Stress"
6.9204723789663,-57.0229183211988,"327YYLM",3,"Medium Stress"
15.4263303413036,-53.1280625983485,"327YYLM",3,"Medium Stress"
12.491216121954,-52.2973877229564,"327YYLM",3,"Medium Stress"
40.8476661758908,-40.0278736558891,"327YYLM",3,"Medium Stress"
3.95234978369025,-52.2585593083791,"327YYLM",3,"Medium Stress"
16.0339931905888,-56.1535185573224,"327YYLM",3,"Medium Stress"
14.5299933442664,-56.5483067834365,"327YYLM",3,"Medium Stress"
-62.5609235984518,28.7000144124543,"327YYLM",3,"Medium Stress"
11.8674795093395,-50.576369997849,"327YYLM",3,"Medium Stress"
16.603088266583,-56.2595345257516,"327YYLM",3,"Medium Stress"
-62.5229886077654,28.6352814546641,"327YYLM",3,"Medium Stress"
16.1317051931133,-55.1559543129798,"327YYLM",3,"Medium Stress"
22.3609560883516,-34.016855124834,"327YYLM",3,"Medium Stress"
15.4316098377712,-54.9953830084036,"327YYLM",3,"Medium Stress"
15.1973043757905,-52.7051705859757,"327YYLM",3,"Medium Stress"
15.5259529332511,-52.5148614659865,"327YYLM",3,"Medium Stress"
28.1931148539375,-53.3211130092409,"327YYLM",3,"Medium Stress"
41.0728167660072,-39.8443129115863,"327YYLM",3,"Medium Stress"
15.5012203659632,-52.2530389965219,"327YYLM",3,"Medium Stress"
-54.8461253087514,29.1586147649991,"327YYLM",3,"Medium Stress"
-64.6989370720554,13.5483699267981,"327YYLM",3,"Medium Stress"
57.8725218066301,-17.3354702691869,"327YYLM",3,"Medium Stress"
15.7282299128762,-52.5568123537226,"327YYLM",3,"Medium Stress"
13.3405495572019,-50.4585805749086,"327YYLM",3,"Medium Stress"
41.3784583788428,-18.0078883237069,"327YYLM",3,"Medium Stress"
9.73399117805697,-42.4493558540454,"327YYLM",3,"Medium Stress"
11.3898299454101,-49.7435386009031,"327YYLM",3,"Medium Stress"
13.3067751686413,-52.4529834567208,"327YYLM",3,"Medium Stress"
9.86458751553606,-56.7253080760251,"327YYLM",3,"Medium Stress"
5.6531346938097,-56.7800009356196,"327YYLM",3,"Medium Stress"
10.1317672055542,-57.1447123781408,"327YYLM",3,"Medium Stress"
20.5769755953715,-46.8446305496555,"327YYLM",3,"Medium Stress"
26.3648493518132,-48.0476487105536,"327YYLM",3,"Medium Stress"
20.0702512986694,-52.8691906291008,"327YYLM",3,"Medium Stress"
16.5934738343123,-54.5637652426363,"327YYLM",3,"Medium Stress"
29.5949846601815,-50.9584223335904,"327YYLM",3,"Medium Stress"
13.72965671146,-47.5866329073507,"327YYLM",3,"Medium Stress"
-59.6067545539534,15.385651491972,"327YYLM",3,"Medium Stress"
20.1610508294059,-52.7437143362709,"327YYLM",3,"Medium Stress"
11.0549093412816,-34.2717644567525,"327YYLM",3,"Medium Stress"
30.1092908157992,-5.34535511351288,"327YYLM",3,"Medium Stress"
28.5610957785652,-54.3324887318994,"327YYLM",3,"Medium Stress"
10.5858877021611,-57.2054597152607,"327YYLM",3,"Medium Stress"
15.249375762962,-55.1601386777745,"327YYLM",3,"Medium Stress"
30.1880975198021,-31.6352111344886,"327YYLM",3,"Medium Stress"
15.9786818303659,-54.7091819695019,"327YYLM",3,"Medium Stress"
11.142230447852,-49.9212541343003,"327YYLM",3,"Medium Stress"
11.3408075587482,-55.9475146871472,"327YYLM",3,"Medium Stress"
16.9470509755597,-55.4293397619323,"327YYLM",3,"Medium Stress"
9.95808160988047,-35.0537385197131,"327YYLM",3,"Medium Stress"
8.96997339498756,-34.531874101611,"327YYLM",3,"Medium Stress"
9.37289414095587,-46.2288535986457,"327YYLM",3,"Medium Stress"
18.3297747478487,-54.4167715094216,"327YYLM",3,"Medium Stress"
10.6109140098426,-53.5199854501086,"327YYLM",3,"Medium Stress"
-35.728963950667,-27.1295706202809,"327YYLM",3,"Medium Stress"
2.41718471387455,53.483456889122,"327YYLM",3,"Medium Stress"
11.9885903187503,-41.0442684213814,"327YYLM",3,"Medium Stress"
12.3938947091747,-50.8696287581277,"327YYLM",3,"Medium Stress"
11.5153870468418,-46.8001838090571,"327YYLM",3,"Medium Stress"
15.2989442232858,-56.073591267804,"327YYLM",3,"Medium Stress"
14.8238137375071,-55.0017219706178,"327YYLM",3,"Medium Stress"
16.2726579924588,-54.8734683263514,"327YYLM",3,"Medium Stress"
10.6791571978674,-45.9798948987345,"327YYLM",3,"Medium Stress"
10.7474464834116,-44.689530985517,"327YYLM",3,"Medium Stress"
11.6266390964982,-53.7023427625337,"327YYLM",3,"Medium Stress"
11.3235707949335,-48.417337907441,"327YYLM",3,"Medium Stress"
10.8437272991546,-48.3347015252407,"327YYLM",3,"Medium Stress"
11.3103966347781,-48.1905151013866,"327YYLM",3,"Medium Stress"
11.7168425307764,-47.7399696565442,"327YYLM",3,"Medium Stress"
-34.2725398021465,-25.4204898576903,"327YYLM",3,"Medium Stress"
-34.2811076016073,-25.3834067757306,"327YYLM",3,"Medium Stress"
0.496438200767148,49.8495837918695,"327YYLM",3,"Medium Stress"
26.3342579398778,-54.4244207848634,"327YYLM",3,"Medium Stress"
18.012481649017,-46.8535864208687,"327YYLM",3,"Medium Stress"
18.3556801890869,-56.1909218925737,"327YYLM",3,"Medium Stress"
14.2731305861708,-49.9206783828356,"327YYLM",3,"Medium Stress"
13.4871683619141,-50.4797458116364,"327YYLM",3,"Medium Stress"
15.4553607373681,-51.9568389547406,"327YYLM",3,"Medium Stress"
15.3860370726752,-52.2810608307659,"327YYLM",3,"Medium Stress"
